prob_artifact_free,Prediction_Probability,True_Label,Predicted_Label
0.9999983356640973,1.6643359026312482e-06,0,0
0.9999957756881194,4.224311880595498e-06,0,0
0.9999990266568066,9.733431934159617e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999989265337856,1.073466214384809e-06,0,0
0.9999984174117695,1.5825882304739138e-06,0,0
0.9996782881721836,0.0003217118278163894,0,0
0.9999994425386113,5.574613888389092e-07,0,0
0.9999998696696409,1.3033035917111467e-07,0,0
0.9932628596971146,0.006737140302885491,0,0
0.9999789307303445,2.106926965545387e-05,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.99999691668109,3.0833189100307354e-06,0,0
0.9998010493557753,0.00019895064422459637,0,0
0.9999931775558153,6.82244418466596e-06,0,0
0.9999978754134695,2.1245865304597204e-06,0,0
0.9763010382139097,0.023698961786090388,0,0
0.9999926428058816,7.357194118363658e-06,0,0
0.9999996353609498,3.64639050244235e-07,0,0
0.9999992284470425,7.715529575132494e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9852095033343123,0.014790496665687727,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9998873046727593,0.00011269532724073062,0,0
0.9999822197078154,1.778029218450117e-05,0,0
0.9999980180839623,1.981916037705313e-06,0,0
0.9998362335038606,0.0001637664961392689,0,0
0.9999998491435781,1.508564220190182e-07,0,0
0.9999997676910992,2.3230890079325178e-07,0,0
0.9999966081699907,3.391830009337449e-06,0,0
0.999828525725927,0.00017147427407292217,0,0
0.9985829335073962,0.001417066492603804,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999998935659424,1.0643405757131044e-07,0,0
0.9997976566963757,0.00020234330362436473,0,0
0.999991401620694,8.598379306006536e-06,0,0
0.9999812517042815,1.87482957184336e-05,0,0
0.9999553822052999,4.461779470020281e-05,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.999998951617415,1.0483825849455364e-06,0,0
0.9999994793848417,5.206151583508844e-07,0,0
0.9999986124969938,1.3875030060669054e-06,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999239657011476,7.603429885224274e-05,0,0
0.9999997655110833,2.3448891675721658e-07,0,0
0.9993564267600691,0.0006435732399308358,0,0
0.9990193626347339,0.000980637365266057,0,0
0.999998798938075,1.2010619250534686e-06,0,0
0.9999956991314506,4.3008685495339526e-06,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999963115699174,3.688430082679921e-06,0,0
0.9999987596613195,1.2403386806450903e-06,0,0
0.999965870946458,3.4129053541961735e-05,0,0
0.9999994947465614,5.052534386829286e-07,0,0
0.9999973928499988,2.6071500013388708e-06,0,0
0.999991586026954,8.413973045957796e-06,0,0
0.9999997510705378,2.4892946216971893e-07,0,0
0.9999991837153125,8.162846875829729e-07,0,0
0.9999933165783844,6.6834216155347205e-06,0,0
0.9997575066722306,0.00024249332776939286,0,0
0.9998188948755571,0.00018110512444301103,0,0
0.999999290797735,7.092022649493479e-07,0,0
0.999999797871439,2.0212856099957957e-07,0,0
0.9922684420880894,0.007731557911910622,0,0
0.9999911948122866,8.805187713539878e-06,0,0
0.9999998684168263,1.3158317368496927e-07,0,0
0.9999918517304976,8.148269502396664e-06,0,0
0.9999995960547655,4.0394523456354366e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9989673878601402,0.001032612139859794,0,0
0.9999964609802909,3.5390197090331746e-06,0,0
0.9999998830023,1.1699770000535199e-07,0,0
0.9998444154613381,0.0001555845386618896,0,0
0.12591326099255895,0.874086739007441,0,1
0.9999639840196265,3.6015980373464376e-05,0,0
0.9999742101417761,2.5789858223823662e-05,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999953410996251,4.658900374928862e-06,0,0
0.9995501022085702,0.00044989779142973137,0,0
0.9999720157553721,2.798424462792759e-05,0,0
0.9999897984936785,1.0201506321298833e-05,0,0
0.9999995873121963,4.1268780371065693e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9992256374776299,0.0007743625223701314,0,0
0.9999789269868098,2.107301319023784e-05,0,0
0.96365907875444,0.03634092124555993,0,0
0.999997158647858,2.8413521419490144e-06,0,0
0.9998913803915612,0.00010861960843873868,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999977340892947,2.265910705234373e-06,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.99999365311307,6.3468869299036745e-06,0,0
0.9999974737921375,2.5262078624086354e-06,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.999961802986298,3.819701370201265e-05,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999950559401115,4.944059888489691e-06,0,0
0.9999541497481755,4.585025182453811e-05,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999415582240324,5.844177596761968e-05,0,0
0.9999995925309457,4.0746905432774886e-07,0,0
0.9999745364810078,2.5463518992123617e-05,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.999994314645194,5.685354806062643e-06,0,0
0.9999986767960521,1.3232039477781767e-06,0,0
0.9999911922564624,8.80774353758472e-06,0,0
0.9999998679211987,1.3207880146567965e-07,0,0
0.9999949663248783,5.033675121667112e-06,0,0
0.9966319020813839,0.003368097918616061,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999998840546122,1.1594538796696414e-07,0,0
0.9999794807638316,2.051923616850118e-05,0,0
0.999999875673128,1.2432687215576852e-07,0,0
0.9999781653056851,2.1834694315006355e-05,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9994520292286247,0.000547970771375322,0,0
0.9999406054633287,5.9394536671224205e-05,0,0
0.9999986302469492,1.369753050803813e-06,0,0
0.9999586553191068,4.134468089324729e-05,0,0
0.9993272708200356,0.0006727291799644299,0,0
0.9999987645398289,1.2354601710721517e-06,0,0
0.9998916782941887,0.00010832170581119696,0,0
0.999999603354829,3.9664517116075817e-07,0,0
0.9999279658209738,7.203417902623559e-05,0,0
0.9999985183552461,1.4816447540054878e-06,0,0
0.9999998852771297,1.1472287048638381e-07,0,0
0.999965600855272,3.439914472811248e-05,0,0
0.9995893985128788,0.000410601487121253,0,0
0.9999996651650191,3.3483498083467415e-07,0,0
0.9996964224056799,0.000303577594320181,0,0
0.9997495136933088,0.0002504863066913354,0,0
0.9999909776082848,9.02239171522149e-06,0,0
0.9942628356312253,0.005737164368774603,0,0
0.9999982631749901,1.7368250099773926e-06,0,0
0.9999987225282182,1.277471781917886e-06,0,0
0.9999867370050766,1.326299492350514e-05,0,0
0.9999989739287477,1.0260712523991843e-06,0,0
0.9999997985268604,2.0147313968428504e-07,0,0
0.9999990699579812,9.300420189525414e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999257642732587,7.423572674139757e-05,0,0
0.9932192399193673,0.00678076008063268,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999988874107942,1.112589205823896e-06,0,0
0.9998602464357176,0.00013975356428246036,0,0
0.9999915645695583,8.435430441624162e-06,0,0
0.9980006643335337,0.001999335666466216,0,0
0.998967676540119,0.0010323234598809041,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999975684197304,2.4315802694721747e-06,0,0
0.9999997963644537,2.0363554637026211e-07,0,0
0.9999973893573275,2.6106426726181365e-06,0,0
0.9999993571741097,6.428258902942612e-07,0,0
0.9999993088281475,6.91171852627919e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999429770934339,5.7022906566022525e-05,0,0
0.9999737738307835,2.6226169216495074e-05,0,0
0.9999990812190707,9.18780929388792e-07,0,0
0.9940312545355148,0.005968745464485235,0,0
0.996600355889409,0.0033996441105910028,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.999986694385705,1.3305614294978179e-05,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.999938328246292,6.167175370806813e-05,0,0
0.9999998662041604,1.337958397674352e-07,0,0
0.9999995462839333,4.5371606673965123e-07,0,0
0.999958233254492,4.176674550805207e-05,0,0
0.9999990356101381,9.643898619768255e-07,0,0
0.9998921593295168,0.00010784067048310621,0,0
0.9999936907016398,6.309298360232167e-06,0,0
0.9999998363536603,1.636463398361966e-07,0,0
0.9999996527440913,3.472559087109712e-07,0,0
0.9999789805814172,2.10194185827371e-05,0,0
0.9999996206260459,3.793739540685706e-07,0,0
0.9999996091575329,3.908424670481273e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9997415910758071,0.000258408924192962,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9998581279683358,0.00014187203166410623,0,0
0.996252470452968,0.00374752954703205,0,0
0.9999991340332136,8.659667863286524e-07,0,0
0.9999725641438723,2.7435856127845385e-05,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9981705965708653,0.0018294034291346736,0,0
0.9999990684617268,9.315382731939833e-07,0,0
0.9999832045714178,1.6795428582191994e-05,0,0
0.9999994404265841,5.595734158643726e-07,0,0
0.9999986812430588,1.3187569413680993e-06,0,0
0.9999978965595009,2.1034404990580037e-06,0,0
0.9999890594414511,1.0940558548815826e-05,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999997878917714,2.1210822878453382e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999997743146475,2.2568535260291904e-07,0,0
0.9997598741067861,0.00024012589321377925,0,0
0.9999793873081378,2.061269186217185e-05,0,0
0.9999938255102327,6.174489767214497e-06,0,0
0.9999828181265384,1.718187346147053e-05,0,0
0.8635672763835155,0.13643272361648456,0,0
0.9998120546927207,0.0001879453072791931,0,0
0.7154975338709545,0.28450246612904523,0,0
0.999990418392737,9.581607263185479e-06,0,0
0.999999832804505,1.6719549498112046e-07,0,0
0.9999976224325664,2.3775674335326696e-06,0,0
0.9999994142464558,5.857535441604818e-07,0,0
0.9999994102935831,5.897064168397977e-07,0,0
0.999999571835671,4.2816432912904316e-07,0,0
0.9999998617423635,1.382576364699116e-07,0,0
0.9263412408077553,0.07365875919224507,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999038378143309,9.616218566915836e-05,0,0
0.9999996900331303,3.099668697720531e-07,0,0
0.9374705774970551,0.06252942250294495,0,0
0.9999824293277059,1.7570672294042413e-05,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9998611924493267,0.00013880755067331566,0,0
0.999996309498442,3.6905015580792395e-06,0,0
0.9999648378481397,3.516215186018523e-05,0,0
0.9999995943866666,4.0561333335191917e-07,0,0
0.9998286064213878,0.0001713935786121735,0,0
0.9999995537798463,4.462201537647748e-07,0,0
0.9999998907808367,1.0921916331843465e-07,0,0
0.999984313290734,1.5686709266057397e-05,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999997933200423,2.0667995778783593e-07,0,0
0.9999966166832908,3.3833167092160203e-06,0,0
0.9998175780598326,0.00018242194016741215,0,0
0.9998450261908836,0.0001549738091163726,0,0
0.9999937260112308,6.273988769229038e-06,0,0
0.9998240354934836,0.00017596450651633484,0,0
0.9999868298354865,1.3170164513563246e-05,0,0
0.9999922214718385,7.778528161435467e-06,0,0
0.9999996436734092,3.563265908589784e-07,0,0
0.9999996902914363,3.097085636797883e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999902291782257,9.770821774281838e-06,0,0
0.999999762453983,2.375460168855822e-07,0,0
0.99999986421817,1.3578183000883464e-07,0,0
0.8701986100219244,0.1298013899780757,0,0
0.999992899816645,7.100183355037992e-06,0,0
0.9999914749338488,8.525066151289418e-06,0,0
0.9992281128036947,0.0007718871963053181,0,0
0.9999570181366372,4.298186336290059e-05,0,0
0.9998884789267779,0.00011152107322225586,0,0
0.9999780343754788,2.196562452114655e-05,0,0
0.757957317898049,0.2420426821019512,0,0
0.9999863296715814,1.3670328418506553e-05,0,0
0.9999464865135029,5.351348649710326e-05,0,0
0.9999863080432252,1.36919567748142e-05,0,0
0.9999975059121976,2.494087802419335e-06,0,0
0.9999974133557086,2.5866442915124733e-06,0,0
0.999998337315253,1.6626847471433938e-06,0,0
0.9999994661713308,5.338286692469837e-07,0,0
0.9999996666641978,3.3333580227309826e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.999998709752032,1.29024796819168e-06,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9998912678861335,0.00010873211386659798,0,0
0.9999980950958633,1.9049041366168155e-06,0,0
0.999985806335967,1.419366403296036e-05,0,0
0.9949703450977788,0.005029654902221145,0,0
0.9999854515225582,1.4548477441771187e-05,0,0
0.9005318654094914,0.09946813459050868,0,0
0.9881840618786496,0.01181593812135037,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9963587994116965,0.0036412005883033824,0,0
0.9999984608476047,1.5391523952877653e-06,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999997763756842,2.2362431577937235e-07,0,0
0.9999905142892329,9.485710767091321e-06,0,0
0.999999604807315,3.9519268521152624e-07,0,0
0.9995646895088223,0.00043531049117762603,0,0
0.9999936725674061,6.32743259389679e-06,0,0
0.9996749894627613,0.0003250105372387596,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9998503174814803,0.00014968251851973712,0,0
0.9998568063346189,0.00014319366538103048,0,0
0.9999982256235623,1.7743764375655043e-06,0,0
0.9999957305256459,4.269474353915828e-06,0,0
0.9999993132159221,6.867840778778678e-07,0,0
0.9999990537932042,9.462067958227424e-07,0,0
0.9987382659837708,0.001261734016229172,0,0
0.9999997566272494,2.43372750674353e-07,0,0
0.9999972530966101,2.7469033898059644e-06,0,0
0.9998236774756362,0.00017632252436370436,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9945031579860548,0.005496842013945106,0,0
0.9998509816229134,0.00014901837708656532,0,0
0.991533581548838,0.008466418451162147,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999992013639541,7.986360459555479e-07,0,0
0.9999998232145914,1.7678540870118851e-07,0,0
0.9998252533601686,0.00017474663983146484,0,0
0.9999960297447897,3.970255210088102e-06,0,0
0.9999983228480278,1.6771519721396932e-06,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999702634860513,2.973651394871604e-05,0,0
0.9999996153304777,3.8466952243498565e-07,0,0
0.9990062263182852,0.0009937736817147412,0,0
0.9999998325176644,1.674823357394531e-07,0,0
0.9999884061026185,1.1593897381434677e-05,0,0
0.9999997780570641,2.219429359942056e-07,0,0
0.9999961048934,3.895106599897244e-06,0,0
0.9999928544392165,7.145560783652401e-06,0,0
0.999997925873929,2.07412607105879e-06,0,0
0.9999974810411572,2.5189588429785335e-06,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.999998241553478,1.7584465219682985e-06,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9997455762167752,0.0002544237832247474,0,0
0.999987588146099,1.241185390108413e-05,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999920836493607,7.916350639439062e-06,0,0
0.9999997566777119,2.43322288126744e-07,0,0
0.999965283716567,3.4716283432854665e-05,0,0
0.9999816300553567,1.8369944643351246e-05,0,0
0.9999987629004866,1.237099513457228e-06,0,0
0.9999994899707051,5.100292950238069e-07,0,0
0.9981234219290447,0.0018765780709554464,0,0
0.9996644150918726,0.0003355849081273513,0,0
0.9999984378124052,1.5621875948650364e-06,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999645338634016,3.5466136598278996e-05,0,0
0.9999997605179896,2.3948201061961245e-07,0,0
0.9990796007010835,0.0009203992989165325,0,0
0.9999523138014361,4.768619856392878e-05,0,0
0.9999987618675463,1.2381324536382897e-06,0,0
0.9999998886988007,1.1130119932153654e-07,0,0
0.9999970107791907,2.989220809196886e-06,0,0
0.9999974711663621,2.528833637956015e-06,0,0
0.9999950054062906,4.99459370934606e-06,0,0
0.9996779500741848,0.000322049925815277,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999991018889048,8.981110952932136e-07,0,0
0.9999845313349658,1.5468665034323382e-05,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999990602244458,9.397755542557508e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999998803507341,1.1964926604451846e-07,0,0
0.999995519235842,4.48076415792214e-06,0,0
0.9999969630831007,3.0369168993640667e-06,0,0
0.9999578464696285,4.215353037153692e-05,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999886142023192,1.1385797680676343e-05,0,0
0.999999603286779,3.96713221113795e-07,0,0
0.9999951984408489,4.801559151027387e-06,0,0
0.9993165092916462,0.0006834907083538653,0,0
0.9999962767672975,3.723232702386825e-06,0,0
0.9999998059738843,1.9402611585015798e-07,0,0
0.9999495856831937,5.041431680633021e-05,0,0
0.9999998213067584,1.786932417159375e-07,0,0
0.9999776239232859,2.2376076714119863e-05,0,0
0.9999998725129858,1.2748701410029657e-07,0,0
0.9999997771255111,2.2287448891037967e-07,0,0
0.9997428071153618,0.00025719288463826054,0,0
0.9999995612196999,4.387803001087831e-07,0,0
0.9998503786873805,0.00014962131261947215,0,0
0.9999982214545147,1.7785454852742523e-06,0,0
0.994242941016197,0.00575705898380296,0,0
0.9999622566670486,3.774333295137139e-05,0,0
0.9999785315352876,2.1468464712425786e-05,0,0
0.9999993188617343,6.811382657753215e-07,0,0
0.9999957352992844,4.264700715550032e-06,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999996016942511,3.983057490459748e-07,0,0
0.9999972373662217,2.7626337783098548e-06,0,0
0.9997438094125705,0.0002561905874294866,0,0
0.9999304013656081,6.959863439182337e-05,0,0
0.997483171802274,0.0025168281977260894,0,0
0.9999834693237083,1.6530676291649417e-05,0,0
0.987949214163887,0.012050785836112982,0,0
0.9999979461262634,2.053873736582392e-06,0,0
0.9999998407055919,1.5929440828120064e-07,0,0
0.9999997710446922,2.2895530784178683e-07,0,0
0.9999974565175783,2.543482421725239e-06,0,0
0.9999979234439205,2.076556079458474e-06,0,0
0.9997741094803075,0.00022589051969239098,0,0
0.9990472822503664,0.000952717749633682,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999170538536869,8.29461463131355e-05,0,0
0.9999980585445899,1.941455409990832e-06,0,0
0.9999655015575887,3.4498442411353714e-05,0,0
0.9905541654038496,0.009445834596150369,0,0
0.999997259580952,2.740419048022077e-06,0,0
0.9999614834745798,3.8516525420110545e-05,0,0
0.999982158193777,1.78418062231356e-05,0,0
0.9997850385146204,0.00021496148537956266,0,0
0.9999997705049101,2.2949508986408283e-07,0,0
0.9999799759589264,2.0024041073567775e-05,0,0
0.9999845503226257,1.5449677374313132e-05,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999983641894594,1.6358105405692578e-06,0,0
0.9999813779128973,1.862208710287625e-05,0,0
0.9999819449673245,1.8055032675671108e-05,0,0
0.9999980773187226,1.9226812774729764e-06,0,0
0.9999718848567839,2.811514321613486e-05,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999974127413758,2.5872586241670747e-06,0,0
0.9999997104054925,2.8959450752844144e-07,0,0
0.9991965088567074,0.0008034911432925364,0,0
0.9999929311660029,7.068833997078526e-06,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999995752494567,4.247505434053962e-07,0,0
0.9996888497832978,0.00031115021670236856,0,0
0.9984125326069064,0.0015874673930936483,0,0
0.998156177563227,0.0018438224367730196,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9994347287864909,0.0005652712135091036,0,0
0.9425030082976361,0.057496991702363984,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999959919688736,4.008031126433785e-06,0,0
0.9999732899717111,2.6710028288901884e-05,0,0
0.9999669179955079,3.308200449200932e-05,0,0
0.9998621884905182,0.00013781150948187214,0,0
0.9987123255583326,0.0012876744416674259,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999998880477298,1.1195227033077876e-07,0,0
0.9999221076284411,7.789237155879643e-05,0,0
0.9999695208896243,3.0479110375617663e-05,0,0
0.9999982975867957,1.7024132043513582e-06,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999964548186249,3.545181375116762e-06,0,0
0.9999936109022595,6.3890977406347455e-06,0,0
0.3916912052666795,0.6083087947333204,0,0
0.9994903770723997,0.0005096229276002887,0,0
0.9999993055872376,6.944127624403342e-07,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9999781911059521,2.1808894047943475e-05,0,0
0.9999314837922652,6.851620773481534e-05,0,0
0.999999175134245,8.248657552000988e-07,0,0
0.9999828522799273,1.714772007268041e-05,0,0
0.9999959868200062,4.0131799937646435e-06,0,0
0.9988068166902888,0.0011931833097111064,0,0
0.9999985417984246,1.4582015753003098e-06,0,0
0.9999992696726556,7.303273444027194e-07,0,0
0.9999959966464789,4.003353521072463e-06,0,0
0.9999757003828668,2.4299617133142687e-05,0,0
0.9999949354873483,5.064512651723609e-06,0,0
0.9992793196811629,0.0007206803188370419,0,0
0.9999984191434923,1.5808565076706892e-06,0,0
0.9999969953197603,3.004680239777593e-06,0,0
0.9999953563775972,4.643622402810024e-06,0,0
0.9999971934647734,2.8065352265817044e-06,0,0
0.9999846577894722,1.534221052770732e-05,0,0
0.9999980320120214,1.9679879787194205e-06,0,0
0.999996877055183,3.1229448168163794e-06,0,0
0.9999981885701915,1.8114298085739722e-06,0,0
0.9999968738149296,3.1261850702574443e-06,0,0
0.9999978213146121,2.1786853878373624e-06,0,0
0.9999979877444346,2.012255565427038e-06,0,0
0.9999679478850563,3.2052114943656465e-05,0,0
0.9999998999999902,1.0000000994736041e-07,0,0
0.9996896850192231,0.0003103149807770385,0,0
0.9999985668451163,1.4331548836592477e-06,0,0
0.9998612463768636,0.00013875362313641376,0,0
0.9999987381474118,1.261852588174925e-06,0,0
